"DATE_ID","DATE","WEEK_DAY","TEN_DAYS","FORTNIGHT","MONTH_NUMBER","MONTH","BIMESTER","QUARTER","SEMESTER","YEAR"
20070726,26/07/07,"Quinta-Feira",3,2,7,"Julho",4,2,4,2007
20070727,27/07/07,"Sexta-Feira",3,2,7,"Julho",4,2,4,2007
20070728,28/07/07,"Sábado",3,2,7,"Julho",4,2,4,2007
20070729,29/07/07,"Domingo",3,2,7,"Julho",4,2,4,2007
20070730,30/07/07,"Segunda-Feira",3,2,7,"Julho",4,2,4,2007
20070731,31/07/07,"Terça-Feira",3,2,7,"Julho",4,2,4,2007
20070801,01/08/07,"Quarta-Feira",1,1,8,"Agosto",4,2,4,2007
20070802,02/08/07,"Quinta-Feira",1,1,8,"Agosto",4,2,4,2007
20070803,03/08/07,"Sexta-Feira",1,1,8,"Agosto",4,2,4,2007
20070804,04/08/07,"Sábado",1,1,8,"Agosto",4,2,4,2007
20070805,05/08/07,"Domingo",1,1,8,"Agosto",4,2,4,2007
20070806,06/08/07,"Segunda-Feira",1,1,8,"Agosto",4,2,4,2007
20070807,07/08/07,"Terça-Feira",1,1,8,"Agosto",4,2,4,2007
20070808,08/08/07,"Quarta-Feira",1,1,8,"Agosto",4,2,4,2007
20070809,09/08/07,"Quinta-Feira",1,1,8,"Agosto",4,2,4,2007
20070810,10/08/07,"Sexta-Feira",1,1,8,"Agosto",4,2,4,2007
20070811,11/08/07,"Sábado",2,1,8,"Agosto",4,2,4,2007
20070812,12/08/07,"Domingo",2,1,8,"Agosto",4,2,4,2007
20070813,13/08/07,"Segunda-Feira",2,1,8,"Agosto",4,2,4,2007
20070814,14/08/07,"Terça-Feira",2,1,8,"Agosto",4,2,4,2007
20070815,15/08/07,"Quarta-Feira",2,1,8,"Agosto",4,2,4,2007
20070816,16/08/07,"Quinta-Feira",2,2,8,"Agosto",4,2,4,2007
20070817,17/08/07,"Sexta-Feira",2,2,8,"Agosto",4,2,4,2007
20070818,18/08/07,"Sábado",2,2,8,"Agosto",4,2,4,2007
20070819,19/08/07,"Domingo",2,2,8,"Agosto",4,2,4,2007
20070820,20/08/07,"Segunda-Feira",2,2,8,"Agosto",4,2,4,2007
20070821,21/08/07,"Terça-Feira",3,2,8,"Agosto",4,2,4,2007
20070822,22/08/07,"Quarta-Feira",3,2,8,"Agosto",4,2,4,2007
20070823,23/08/07,"Quinta-Feira",3,2,8,"Agosto",4,2,4,2007
20070824,24/08/07,"Sexta-Feira",3,2,8,"Agosto",4,2,4,2007
20070825,25/08/07,"Sábado",3,2,8,"Agosto",4,2,4,2007
20070826,26/08/07,"Domingo",3,2,8,"Agosto",4,2,4,2007
20070827,27/08/07,"Segunda-Feira",3,2,8,"Agosto",4,2,4,2007
20070828,28/08/07,"Terça-Feira",3,2,8,"Agosto",4,2,4,2007
20070829,29/08/07,"Quarta-Feira",3,2,8,"Agosto",4,2,4,2007
20070830,30/08/07,"Quinta-Feira",3,2,8,"Agosto",4,2,4,2007
20070831,31/08/07,"Sexta-Feira",3,2,8,"Agosto",4,2,4,2007
20070901,01/09/07,"Sábado",1,1,9,"Setembro",5,3,5,2007
20070902,02/09/07,"Domingo",1,1,9,"Setembro",5,3,5,2007
20070903,03/09/07,"Segunda-Feira",1,1,9,"Setembro",5,3,5,2007
20070904,04/09/07,"Terça-Feira",1,1,9,"Setembro",5,3,5,2007
20070905,05/09/07,"Quarta-Feira",1,1,9,"Setembro",5,3,5,2007
20070906,06/09/07,"Quinta-Feira",1,1,9,"Setembro",5,3,5,2007
20070907,07/09/07,"Sexta-Feira",1,1,9,"Setembro",5,3,5,2007
20070908,08/09/07,"Sábado",1,1,9,"Setembro",5,3,5,2007
20070909,09/09/07,"Domingo",1,1,9,"Setembro",5,3,5,2007
20070910,10/09/07,"Segunda-Feira",1,1,9,"Setembro",5,3,5,2007
20070911,11/09/07,"Terça-Feira",2,1,9,"Setembro",5,3,5,2007
20070912,12/09/07,"Quarta-Feira",2,1,9,"Setembro",5,3,5,2007
20070913,13/09/07,"Quinta-Feira",2,1,9,"Setembro",5,3,5,2007
20070914,14/09/07,"Sexta-Feira",2,1,9,"Setembro",5,3,5,2007
20070915,15/09/07,"Sábado",2,1,9,"Setembro",5,3,5,2007
20070916,16/09/07,"Domingo",2,2,9,"Setembro",5,3,5,2007
20070917,17/09/07,"Segunda-Feira",2,2,9,"Setembro",5,3,5,2007
20070918,18/09/07,"Terça-Feira",2,2,9,"Setembro",5,3,5,2007
20070919,19/09/07,"Quarta-Feira",2,2,9,"Setembro",5,3,5,2007
20070920,20/09/07,"Quinta-Feira",2,2,9,"Setembro",5,3,5,2007
20070921,21/09/07,"Sexta-Feira",3,2,9,"Setembro",5,3,5,2007
20070922,22/09/07,"Sábado",3,2,9,"Setembro",5,3,5,2007
20070923,23/09/07,"Domingo",3,2,9,"Setembro",5,3,5,2007
20070924,24/09/07,"Segunda-Feira",3,2,9,"Setembro",5,3,5,2007
20070925,25/09/07,"Terça-Feira",3,2,9,"Setembro",5,3,5,2007
20070926,26/09/07,"Quarta-Feira",3,2,9,"Setembro",5,3,5,2007
20070927,27/09/07,"Quinta-Feira",3,2,9,"Setembro",5,3,5,2007
20070928,28/09/07,"Sexta-Feira",3,2,9,"Setembro",5,3,5,2007
20070929,29/09/07,"Sábado",3,2,9,"Setembro",5,3,5,2007
20070930,30/09/07,"Domingo",3,2,9,"Setembro",5,3,5,2007
20071001,01/10/07,"Segunda-Feira",1,1,10,"Outubro",5,3,5,2007
20071002,02/10/07,"Terça-Feira",1,1,10,"Outubro",5,3,5,2007
20071003,03/10/07,"Quarta-Feira",1,1,10,"Outubro",5,3,5,2007
20071004,04/10/07,"Quinta-Feira",1,1,10,"Outubro",5,3,5,2007
20071005,05/10/07,"Sexta-Feira",1,1,10,"Outubro",5,3,5,2007
20071006,06/10/07,"Sábado",1,1,10,"Outubro",5,3,5,2007
20071007,07/10/07,"Domingo",1,1,10,"Outubro",5,3,5,2007
20071008,08/10/07,"Segunda-Feira",1,1,10,"Outubro",5,3,5,2007
20071009,09/10/07,"Terça-Feira",1,1,10,"Outubro",5,3,5,2007
20071010,10/10/07,"Quarta-Feira",1,1,10,"Outubro",5,3,5,2007
20071011,11/10/07,"Quinta-Feira",2,1,10,"Outubro",5,3,5,2007
20071012,12/10/07,"Sexta-Feira",2,1,10,"Outubro",5,3,5,2007
20071013,13/10/07,"Sábado",2,1,10,"Outubro",5,3,5,2007
20071014,14/10/07,"Domingo",2,1,10,"Outubro",5,3,5,2007
20071015,15/10/07,"Segunda-Feira",2,1,10,"Outubro",5,3,5,2007
20071016,16/10/07,"Terça-Feira",2,2,10,"Outubro",5,3,5,2007
20071017,17/10/07,"Quarta-Feira",2,2,10,"Outubro",5,3,5,2007
20071018,18/10/07,"Quinta-Feira",2,2,10,"Outubro",5,3,5,2007
20071019,19/10/07,"Sexta-Feira",2,2,10,"Outubro",5,3,5,2007
20071020,20/10/07,"Sábado",2,2,10,"Outubro",5,3,5,2007
20071021,21/10/07,"Domingo",3,2,10,"Outubro",5,3,5,2007
20071022,22/10/07,"Segunda-Feira",3,2,10,"Outubro",5,3,5,2007
20071023,23/10/07,"Terça-Feira",3,2,10,"Outubro",5,3,5,2007
20071024,24/10/07,"Quarta-Feira",3,2,10,"Outubro",5,3,5,2007
20071025,25/10/07,"Quinta-Feira",3,2,10,"Outubro",5,3,5,2007
20071026,26/10/07,"Sexta-Feira",3,2,10,"Outubro",5,3,5,2007
20071027,27/10/07,"Sábado",3,2,10,"Outubro",5,3,5,2007
20071028,28/10/07,"Domingo",3,2,10,"Outubro",5,3,5,2007
20071029,29/10/07,"Segunda-Feira",3,2,10,"Outubro",5,3,5,2007
20071030,30/10/07,"Terça-Feira",3,2,10,"Outubro",5,3,5,2007
20071031,31/10/07,"Quarta-Feira",3,2,10,"Outubro",5,3,5,2007
20071101,01/11/07,"Quinta-Feira",1,1,11,"Novembro",6,3,6,2007
20071102,02/11/07,"Sexta-Feira",1,1,11,"Novembro",6,3,6,2007
20071103,03/11/07,"Sábado",1,1,11,"Novembro",6,3,6,2007
20071104,04/11/07,"Domingo",1,1,11,"Novembro",6,3,6,2007
20071105,05/11/07,"Segunda-Feira",1,1,11,"Novembro",6,3,6,2007
20071106,06/11/07,"Terça-Feira",1,1,11,"Novembro",6,3,6,2007
20071107,07/11/07,"Quarta-Feira",1,1,11,"Novembro",6,3,6,2007
20071108,08/11/07,"Quinta-Feira",1,1,11,"Novembro",6,3,6,2007
20071109,09/11/07,"Sexta-Feira",1,1,11,"Novembro",6,3,6,2007
20071110,10/11/07,"Sábado",1,1,11,"Novembro",6,3,6,2007
20071111,11/11/07,"Domingo",2,1,11,"Novembro",6,3,6,2007
20071112,12/11/07,"Segunda-Feira",2,1,11,"Novembro",6,3,6,2007
20071113,13/11/07,"Terça-Feira",2,1,11,"Novembro",6,3,6,2007
20071114,14/11/07,"Quarta-Feira",2,1,11,"Novembro",6,3,6,2007
20071115,15/11/07,"Quinta-Feira",2,1,11,"Novembro",6,3,6,2007
20071116,16/11/07,"Sexta-Feira",2,2,11,"Novembro",6,3,6,2007
20071117,17/11/07,"Sábado",2,2,11,"Novembro",6,3,6,2007
20071118,18/11/07,"Domingo",2,2,11,"Novembro",6,3,6,2007
20071119,19/11/07,"Segunda-Feira",2,2,11,"Novembro",6,3,6,2007
20071120,20/11/07,"Terça-Feira",2,2,11,"Novembro",6,3,6,2007
20071121,21/11/07,"Quarta-Feira",3,2,11,"Novembro",6,3,6,2007
20071122,22/11/07,"Quinta-Feira",3,2,11,"Novembro",6,3,6,2007
20071123,23/11/07,"Sexta-Feira",3,2,11,"Novembro",6,3,6,2007
20071124,24/11/07,"Sábado",3,2,11,"Novembro",6,3,6,2007
20071125,25/11/07,"Domingo",3,2,11,"Novembro",6,3,6,2007
20071126,26/11/07,"Segunda-Feira",3,2,11,"Novembro",6,3,6,2007
20071127,27/11/07,"Terça-Feira",3,2,11,"Novembro",6,3,6,2007
20071128,28/11/07,"Quarta-Feira",3,2,11,"Novembro",6,3,6,2007
20071129,29/11/07,"Quinta-Feira",3,2,11,"Novembro",6,3,6,2007
20071130,30/11/07,"Sexta-Feira",3,2,11,"Novembro",6,3,6,2007
20071201,01/12/07,"Sábado",1,1,12,"Dezembro",6,3,6,2007
20071202,02/12/07,"Domingo",1,1,12,"Dezembro",6,3,6,2007
20071203,03/12/07,"Segunda-Feira",1,1,12,"Dezembro",6,3,6,2007
20071204,04/12/07,"Terça-Feira",1,1,12,"Dezembro",6,3,6,2007
20071205,05/12/07,"Quarta-Feira",1,1,12,"Dezembro",6,3,6,2007
20071206,06/12/07,"Quinta-Feira",1,1,12,"Dezembro",6,3,6,2007
20071207,07/12/07,"Sexta-Feira",1,1,12,"Dezembro",6,3,6,2007
20071208,08/12/07,"Sábado",1,1,12,"Dezembro",6,3,6,2007
20071209,09/12/07,"Domingo",1,1,12,"Dezembro",6,3,6,2007
20071210,10/12/07,"Segunda-Feira",1,1,12,"Dezembro",6,3,6,2007
20071211,11/12/07,"Terça-Feira",2,1,12,"Dezembro",6,3,6,2007
20071212,12/12/07,"Quarta-Feira",2,1,12,"Dezembro",6,3,6,2007
20071213,13/12/07,"Quinta-Feira",2,1,12,"Dezembro",6,3,6,2007
20071214,14/12/07,"Sexta-Feira",2,1,12,"Dezembro",6,3,6,2007
20071215,15/12/07,"Sábado",2,1,12,"Dezembro",6,3,6,2007
20071216,16/12/07,"Domingo",2,2,12,"Dezembro",6,3,6,2007
20071217,17/12/07,"Segunda-Feira",2,2,12,"Dezembro",6,3,6,2007
20071218,18/12/07,"Terça-Feira",2,2,12,"Dezembro",6,3,6,2007
20071219,19/12/07,"Quarta-Feira",2,2,12,"Dezembro",6,3,6,2007
20071220,20/12/07,"Quinta-Feira",2,2,12,"Dezembro",6,3,6,2007
20071221,21/12/07,"Sexta-Feira",3,2,12,"Dezembro",6,3,6,2007
20071222,22/12/07,"Sábado",3,2,12,"Dezembro",6,3,6,2007
20071223,23/12/07,"Domingo",3,2,12,"Dezembro",6,3,6,2007
20071224,24/12/07,"Segunda-Feira",3,2,12,"Dezembro",6,3,6,2007
20071225,25/12/07,"Terça-Feira",3,2,12,"Dezembro",6,3,6,2007
20071226,26/12/07,"Quarta-Feira",3,2,12,"Dezembro",6,3,6,2007
20071227,27/12/07,"Quinta-Feira",3,2,12,"Dezembro",6,3,6,2007
20071228,28/12/07,"Sexta-Feira",3,2,12,"Dezembro",6,3,6,2007
20071229,29/12/07,"Sábado",3,2,12,"Dezembro",6,3,6,2007
20050604,04/06/05,"Sábado",1,1,6,"Junho",3,2,3,2005
20050605,05/06/05,"Domingo",1,1,6,"Junho",3,2,3,2005
20050606,06/06/05,"Segunda-Feira",1,1,6,"Junho",3,2,3,2005
20050607,07/06/05,"Terça-Feira",1,1,6,"Junho",3,2,3,2005
20050608,08/06/05,"Quarta-Feira",1,1,6,"Junho",3,2,3,2005
20050609,09/06/05,"Quinta-Feira",1,1,6,"Junho",3,2,3,2005
20050610,10/06/05,"Sexta-Feira",1,1,6,"Junho",3,2,3,2005
20050611,11/06/05,"Sábado",2,1,6,"Junho",3,2,3,2005
20050612,12/06/05,"Domingo",2,1,6,"Junho",3,2,3,2005
20050613,13/06/05,"Segunda-Feira",2,1,6,"Junho",3,2,3,2005
20050614,14/06/05,"Terça-Feira",2,1,6,"Junho",3,2,3,2005
20050615,15/06/05,"Quarta-Feira",2,1,6,"Junho",3,2,3,2005
20050616,16/06/05,"Quinta-Feira",2,2,6,"Junho",3,2,3,2005
20050617,17/06/05,"Sexta-Feira",2,2,6,"Junho",3,2,3,2005
20050618,18/06/05,"Sábado",2,2,6,"Junho",3,2,3,2005
20050619,19/06/05,"Domingo",2,2,6,"Junho",3,2,3,2005
20050620,20/06/05,"Segunda-Feira",2,2,6,"Junho",3,2,3,2005
20050621,21/06/05,"Terça-Feira",3,2,6,"Junho",3,2,3,2005
20050622,22/06/05,"Quarta-Feira",3,2,6,"Junho",3,2,3,2005
20050623,23/06/05,"Quinta-Feira",3,2,6,"Junho",3,2,3,2005
20050624,24/06/05,"Sexta-Feira",3,2,6,"Junho",3,2,3,2005
20050625,25/06/05,"Sábado",3,2,6,"Junho",3,2,3,2005
20050626,26/06/05,"Domingo",3,2,6,"Junho",3,2,3,2005
20050627,27/06/05,"Segunda-Feira",3,2,6,"Junho",3,2,3,2005
20050628,28/06/05,"Terça-Feira",3,2,6,"Junho",3,2,3,2005
20050629,29/06/05,"Quarta-Feira",3,2,6,"Junho",3,2,3,2005
20050630,30/06/05,"Quinta-Feira",3,2,6,"Junho",3,2,3,2005
20050701,01/07/05,"Sexta-Feira",1,1,7,"Julho",4,2,4,2005
20050702,02/07/05,"Sábado",1,1,7,"Julho",4,2,4,2005
20050703,03/07/05,"Domingo",1,1,7,"Julho",4,2,4,2005
20050704,04/07/05,"Segunda-Feira",1,1,7,"Julho",4,2,4,2005
20050705,05/07/05,"Terça-Feira",1,1,7,"Julho",4,2,4,2005
20050706,06/07/05,"Quarta-Feira",1,1,7,"Julho",4,2,4,2005
20050707,07/07/05,"Quinta-Feira",1,1,7,"Julho",4,2,4,2005
20050708,08/07/05,"Sexta-Feira",1,1,7,"Julho",4,2,4,2005
20050709,09/07/05,"Sábado",1,1,7,"Julho",4,2,4,2005
20050710,10/07/05,"Domingo",1,1,7,"Julho",4,2,4,2005
20050711,11/07/05,"Segunda-Feira",2,1,7,"Julho",4,2,4,2005
20050712,12/07/05,"Terça-Feira",2,1,7,"Julho",4,2,4,2005
20050713,13/07/05,"Quarta-Feira",2,1,7,"Julho",4,2,4,2005
20050714,14/07/05,"Quinta-Feira",2,1,7,"Julho",4,2,4,2005
20050715,15/07/05,"Sexta-Feira",2,1,7,"Julho",4,2,4,2005
20050716,16/07/05,"Sábado",2,2,7,"Julho",4,2,4,2005
20050717,17/07/05,"Domingo",2,2,7,"Julho",4,2,4,2005
20050718,18/07/05,"Segunda-Feira",2,2,7,"Julho",4,2,4,2005
20050719,19/07/05,"Terça-Feira",2,2,7,"Julho",4,2,4,2005
20050720,20/07/05,"Quarta-Feira",2,2,7,"Julho",4,2,4,2005
20050721,21/07/05,"Quinta-Feira",3,2,7,"Julho",4,2,4,2005
20050722,22/07/05,"Sexta-Feira",3,2,7,"Julho",4,2,4,2005
20050723,23/07/05,"Sábado",3,2,7,"Julho",4,2,4,2005
20050724,24/07/05,"Domingo",3,2,7,"Julho",4,2,4,2005
20050725,25/07/05,"Segunda-Feira",3,2,7,"Julho",4,2,4,2005
20050726,26/07/05,"Terça-Feira",3,2,7,"Julho",4,2,4,2005
20050727,27/07/05,"Quarta-Feira",3,2,7,"Julho",4,2,4,2005
20050728,28/07/05,"Quinta-Feira",3,2,7,"Julho",4,2,4,2005
20050729,29/07/05,"Sexta-Feira",3,2,7,"Julho",4,2,4,2005
20050730,30/07/05,"Sábado",3,2,7,"Julho",4,2,4,2005
20050731,31/07/05,"Domingo",3,2,7,"Julho",4,2,4,2005
20050801,01/08/05,"Segunda-Feira",1,1,8,"Agosto",4,2,4,2005
20050802,02/08/05,"Terça-Feira",1,1,8,"Agosto",4,2,4,2005
20050803,03/08/05,"Quarta-Feira",1,1,8,"Agosto",4,2,4,2005
20050804,04/08/05,"Quinta-Feira",1,1,8,"Agosto",4,2,4,2005
20050805,05/08/05,"Sexta-Feira",1,1,8,"Agosto",4,2,4,2005
20050806,06/08/05,"Sábado",1,1,8,"Agosto",4,2,4,2005
20050807,07/08/05,"Domingo",1,1,8,"Agosto",4,2,4,2005
20050808,08/08/05,"Segunda-Feira",1,1,8,"Agosto",4,2,4,2005
20050809,09/08/05,"Terça-Feira",1,1,8,"Agosto",4,2,4,2005
20050810,10/08/05,"Quarta-Feira",1,1,8,"Agosto",4,2,4,2005
20050811,11/08/05,"Quinta-Feira",2,1,8,"Agosto",4,2,4,2005
20050812,12/08/05,"Sexta-Feira",2,1,8,"Agosto",4,2,4,2005
20050813,13/08/05,"Sábado",2,1,8,"Agosto",4,2,4,2005
20050814,14/08/05,"Domingo",2,1,8,"Agosto",4,2,4,2005
20050815,15/08/05,"Segunda-Feira",2,1,8,"Agosto",4,2,4,2005
20050816,16/08/05,"Terça-Feira",2,2,8,"Agosto",4,2,4,2005
20050817,17/08/05,"Quarta-Feira",2,2,8,"Agosto",4,2,4,2005
20050818,18/08/05,"Quinta-Feira",2,2,8,"Agosto",4,2,4,2005
20050819,19/08/05,"Sexta-Feira",2,2,8,"Agosto",4,2,4,2005
20050820,20/08/05,"Sábado",2,2,8,"Agosto",4,2,4,2005
20050821,21/08/05,"Domingo",3,2,8,"Agosto",4,2,4,2005
20050822,22/08/05,"Segunda-Feira",3,2,8,"Agosto",4,2,4,2005
20050823,23/08/05,"Terça-Feira",3,2,8,"Agosto",4,2,4,2005
20050824,24/08/05,"Quarta-Feira",3,2,8,"Agosto",4,2,4,2005
20050825,25/08/05,"Quinta-Feira",3,2,8,"Agosto",4,2,4,2005
20050826,26/08/05,"Sexta-Feira",3,2,8,"Agosto",4,2,4,2005
20050827,27/08/05,"Sábado",3,2,8,"Agosto",4,2,4,2005
20050828,28/08/05,"Domingo",3,2,8,"Agosto",4,2,4,2005
20050829,29/08/05,"Segunda-Feira",3,2,8,"Agosto",4,2,4,2005
20050830,30/08/05,"Terça-Feira",3,2,8,"Agosto",4,2,4,2005
20050831,31/08/05,"Quarta-Feira",3,2,8,"Agosto",4,2,4,2005
20050901,01/09/05,"Quinta-Feira",1,1,9,"Setembro",5,3,5,2005
20050902,02/09/05,"Sexta-Feira",1,1,9,"Setembro",5,3,5,2005
20050903,03/09/05,"Sábado",1,1,9,"Setembro",5,3,5,2005
20050904,04/09/05,"Domingo",1,1,9,"Setembro",5,3,5,2005
20050905,05/09/05,"Segunda-Feira",1,1,9,"Setembro",5,3,5,2005
20050906,06/09/05,"Terça-Feira",1,1,9,"Setembro",5,3,5,2005
20050907,07/09/05,"Quarta-Feira",1,1,9,"Setembro",5,3,5,2005
20050908,08/09/05,"Quinta-Feira",1,1,9,"Setembro",5,3,5,2005
20050909,09/09/05,"Sexta-Feira",1,1,9,"Setembro",5,3,5,2005
20050910,10/09/05,"Sábado",1,1,9,"Setembro",5,3,5,2005
20050911,11/09/05,"Domingo",2,1,9,"Setembro",5,3,5,2005
20050912,12/09/05,"Segunda-Feira",2,1,9,"Setembro",5,3,5,2005
20050913,13/09/05,"Terça-Feira",2,1,9,"Setembro",5,3,5,2005
20050914,14/09/05,"Quarta-Feira",2,1,9,"Setembro",5,3,5,2005
20050915,15/09/05,"Quinta-Feira",2,1,9,"Setembro",5,3,5,2005
20050916,16/09/05,"Sexta-Feira",2,2,9,"Setembro",5,3,5,2005
20050917,17/09/05,"Sábado",2,2,9,"Setembro",5,3,5,2005
20050918,18/09/05,"Domingo",2,2,9,"Setembro",5,3,5,2005
20050919,19/09/05,"Segunda-Feira",2,2,9,"Setembro",5,3,5,2005
20050920,20/09/05,"Terça-Feira",2,2,9,"Setembro",5,3,5,2005
20050921,21/09/05,"Quarta-Feira",3,2,9,"Setembro",5,3,5,2005
20050922,22/09/05,"Quinta-Feira",3,2,9,"Setembro",5,3,5,2005
20050923,23/09/05,"Sexta-Feira",3,2,9,"Setembro",5,3,5,2005
20050924,24/09/05,"Sábado",3,2,9,"Setembro",5,3,5,2005
20050925,25/09/05,"Domingo",3,2,9,"Setembro",5,3,5,2005
20050926,26/09/05,"Segunda-Feira",3,2,9,"Setembro",5,3,5,2005
20050927,27/09/05,"Terça-Feira",3,2,9,"Setembro",5,3,5,2005
20050928,28/09/05,"Quarta-Feira",3,2,9,"Setembro",5,3,5,2005
20050929,29/09/05,"Quinta-Feira",3,2,9,"Setembro",5,3,5,2005
20050930,30/09/05,"Sexta-Feira",3,2,9,"Setembro",5,3,5,2005
20051001,01/10/05,"Sábado",1,1,10,"Outubro",5,3,5,2005
20051002,02/10/05,"Domingo",1,1,10,"Outubro",5,3,5,2005
20051003,03/10/05,"Segunda-Feira",1,1,10,"Outubro",5,3,5,2005
20051004,04/10/05,"Terça-Feira",1,1,10,"Outubro",5,3,5,2005
20051005,05/10/05,"Quarta-Feira",1,1,10,"Outubro",5,3,5,2005
20051006,06/10/05,"Quinta-Feira",1,1,10,"Outubro",5,3,5,2005
20051007,07/10/05,"Sexta-Feira",1,1,10,"Outubro",5,3,5,2005
20051008,08/10/05,"Sábado",1,1,10,"Outubro",5,3,5,2005
20051009,09/10/05,"Domingo",1,1,10,"Outubro",5,3,5,2005
20051010,10/10/05,"Segunda-Feira",1,1,10,"Outubro",5,3,5,2005
20051011,11/10/05,"Terça-Feira",2,1,10,"Outubro",5,3,5,2005
20051012,12/10/05,"Quarta-Feira",2,1,10,"Outubro",5,3,5,2005
20051013,13/10/05,"Quinta-Feira",2,1,10,"Outubro",5,3,5,2005
20051014,14/10/05,"Sexta-Feira",2,1,10,"Outubro",5,3,5,2005
20051015,15/10/05,"Sábado",2,1,10,"Outubro",5,3,5,2005
20051016,16/10/05,"Domingo",2,2,10,"Outubro",5,3,5,2005
20051017,17/10/05,"Segunda-Feira",2,2,10,"Outubro",5,3,5,2005
20051018,18/10/05,"Terça-Feira",2,2,10,"Outubro",5,3,5,2005
20051019,19/10/05,"Quarta-Feira",2,2,10,"Outubro",5,3,5,2005
20051020,20/10/05,"Quinta-Feira",2,2,10,"Outubro",5,3,5,2005
20051021,21/10/05,"Sexta-Feira",3,2,10,"Outubro",5,3,5,2005
20051022,22/10/05,"Sábado",3,2,10,"Outubro",5,3,5,2005
20051023,23/10/05,"Domingo",3,2,10,"Outubro",5,3,5,2005
20051024,24/10/05,"Segunda-Feira",3,2,10,"Outubro",5,3,5,2005
20051025,25/10/05,"Terça-Feira",3,2,10,"Outubro",5,3,5,2005
20051026,26/10/05,"Quarta-Feira",3,2,10,"Outubro",5,3,5,2005
20051027,27/10/05,"Quinta-Feira",3,2,10,"Outubro",5,3,5,2005
20051028,28/10/05,"Sexta-Feira",3,2,10,"Outubro",5,3,5,2005
20051029,29/10/05,"Sábado",3,2,10,"Outubro",5,3,5,2005
20051030,30/10/05,"Domingo",3,2,10,"Outubro",5,3,5,2005
20051031,31/10/05,"Segunda-Feira",3,2,10,"Outubro",5,3,5,2005
20051101,01/11/05,"Terça-Feira",1,1,11,"Novembro",6,3,6,2005
20051102,02/11/05,"Quarta-Feira",1,1,11,"Novembro",6,3,6,2005
20051103,03/11/05,"Quinta-Feira",1,1,11,"Novembro",6,3,6,2005
20051104,04/11/05,"Sexta-Feira",1,1,11,"Novembro",6,3,6,2005
20051105,05/11/05,"Sábado",1,1,11,"Novembro",6,3,6,2005
20051106,06/11/05,"Domingo",1,1,11,"Novembro",6,3,6,2005
20051107,07/11/05,"Segunda-Feira",1,1,11,"Novembro",6,3,6,2005
20051108,08/11/05,"Terça-Feira",1,1,11,"Novembro",6,3,6,2005
20051109,09/11/05,"Quarta-Feira",1,1,11,"Novembro",6,3,6,2005
20051110,10/11/05,"Quinta-Feira",1,1,11,"Novembro",6,3,6,2005
20051111,11/11/05,"Sexta-Feira",2,1,11,"Novembro",6,3,6,2005
20051112,12/11/05,"Sábado",2,1,11,"Novembro",6,3,6,2005
20051113,13/11/05,"Domingo",2,1,11,"Novembro",6,3,6,2005
20051114,14/11/05,"Segunda-Feira",2,1,11,"Novembro",6,3,6,2005
20051115,15/11/05,"Terça-Feira",2,1,11,"Novembro",6,3,6,2005
20051116,16/11/05,"Quarta-Feira",2,2,11,"Novembro",6,3,6,2005
20051117,17/11/05,"Quinta-Feira",2,2,11,"Novembro",6,3,6,2005
20051118,18/11/05,"Sexta-Feira",2,2,11,"Novembro",6,3,6,2005
20051119,19/11/05,"Sábado",2,2,11,"Novembro",6,3,6,2005
20051120,20/11/05,"Domingo",2,2,11,"Novembro",6,3,6,2005
20051121,21/11/05,"Segunda-Feira",3,2,11,"Novembro",6,3,6,2005
20051122,22/11/05,"Terça-Feira",3,2,11,"Novembro",6,3,6,2005
20051123,23/11/05,"Quarta-Feira",3,2,11,"Novembro",6,3,6,2005
20051124,24/11/05,"Quinta-Feira",3,2,11,"Novembro",6,3,6,2005
20051125,25/11/05,"Sexta-Feira",3,2,11,"Novembro",6,3,6,2005
20051126,26/11/05,"Sábado",3,2,11,"Novembro",6,3,6,2005
20051127,27/11/05,"Domingo",3,2,11,"Novembro",6,3,6,2005
20051128,28/11/05,"Segunda-Feira",3,2,11,"Novembro",6,3,6,2005
20051129,29/11/05,"Terça-Feira",3,2,11,"Novembro",6,3,6,2005
20051130,30/11/05,"Quarta-Feira",3,2,11,"Novembro",6,3,6,2005
20051201,01/12/05,"Quinta-Feira",1,1,12,"Dezembro",6,3,6,2005
20051202,02/12/05,"Sexta-Feira",1,1,12,"Dezembro",6,3,6,2005
20051203,03/12/05,"Sábado",1,1,12,"Dezembro",6,3,6,2005
20051204,04/12/05,"Domingo",1,1,12,"Dezembro",6,3,6,2005
20051205,05/12/05,"Segunda-Feira",1,1,12,"Dezembro",6,3,6,2005
20051206,06/12/05,"Terça-Feira",1,1,12,"Dezembro",6,3,6,2005
20051207,07/12/05,"Quarta-Feira",1,1,12,"Dezembro",6,3,6,2005
20051208,08/12/05,"Quinta-Feira",1,1,12,"Dezembro",6,3,6,2005
20051209,09/12/05,"Sexta-Feira",1,1,12,"Dezembro",6,3,6,2005
20051210,10/12/05,"Sábado",1,1,12,"Dezembro",6,3,6,2005
20051211,11/12/05,"Domingo",2,1,12,"Dezembro",6,3,6,2005
20051212,12/12/05,"Segunda-Feira",2,1,12,"Dezembro",6,3,6,2005
20051213,13/12/05,"Terça-Feira",2,1,12,"Dezembro",6,3,6,2005
20051214,14/12/05,"Quarta-Feira",2,1,12,"Dezembro",6,3,6,2005
